personal_id,business_id,year,first_treat,treated,post,tenure_at_entry,true_att,y
776,23,2008,2010,1,0,4,1.5,-1.752255
776,23,2009,2010,1,0,4,1.5,-2.520971
776,23,2010,2010,1,1,4,1.5,-0.820305
776,23,2011,2010,1,1,4,1.5,-1.419956
776,23,2012,2010,1,1,4,1.5,-1.251916
776,23,2013,2010,1,1,4,1.5,-1.477422
776,23,2014,2010,1,1,4,1.5,-0.181673
776,23,2015,2010,1,1,4,1.5,0.990313
776,23,2016,2010,1,1,4,1.5,-1.637155
776,23,2017,2010,1,1,4,1.5,-0.541301
777,23,2006,2010,1,0,4,1.5,-1.269352
777,23,2007,2010,1,0,4,1.5,-4.008968
777,23,2008,2010,1,0,4,1.5,-2.538461
777,23,2009,2010,1,0,4,1.5,-0.969703
777,23,2010,2010,1,1,4,1.5,-0.438842
777,23,2011,2010,1,1,4,1.5,-0.765208
778,23,2006,2010,1,0,4,1.5,1.27573
778,23,2007,2010,1,0,4,1.5,0.162308
778,23,2008,2010,1,0,4,1.5,0.737581
778,23,2009,2010,1,0,4,1.5,0.342479
778,23,2010,2010,1,1,4,1.5,1.54162
778,23,2011,2010,1,1,4,1.5,1.566118
778,23,2012,2010,1,1,4,1.5,0.153107
778,23,2013,2010,1,1,4,1.5,1.920763
778,23,2014,2010,1,1,4,1.5,1.292399
778,23,2015,2010,1,1,4,1.5,2.364739
778,23,2016,2010,1,1,4,1.5,0.912621
778,23,2017,2010,1,1,4,1.5,1.170262
778,23,2018,2010,1,1,4,1.5,1.846631
778,23,2019,2010,1,1,4,1.5,2.212625
778,23,2020,2010,1,1,4,1.5,0.93153
778,23,2021,2010,1,1,4,1.5,3.22978
778,23,2022,2010,1,1,4,1.5,3.228852
779,23,2007,2010,1,0,3,1.5,-3.547203
779,23,2008,2010,1,0,3,1.5,-1.559847
779,23,2009,2010,1,0,3,1.5,-2.887048
779,23,2010,2010,1,1,3,1.5,-0.963023
779,23,2011,2010,1,1,3,1.5,-0.851311
779,23,2012,2010,1,1,3,1.5,0.51331
779,23,2013,2010,1,1,3,1.5,-2.177875
779,23,2014,2010,1,1,3,1.5,-0.508079
779,23,2015,2010,1,1,3,1.5,0.963612
780,23,2006,2010,1,0,4,1.5,0.54461
780,23,2007,2010,1,0,4,1.5,-0.237468
780,23,2008,2010,1,0,4,1.5,0.383747
780,23,2009,2010,1,0,4,1.5,-0.300725
780,23,2010,2010,1,1,4,1.5,1.345743
780,23,2011,2010,1,1,4,1.5,3.141685
780,23,2012,2010,1,1,4,1.5,1.405019
780,23,2013,2010,1,1,4,1.5,0.127282
780,23,2014,2010,1,1,4,1.5,-0.356771
780,23,2015,2010,1,1,4,1.5,0.385475
780,23,2016,2010,1,1,4,1.5,0.928562
780,23,2017,2010,1,1,4,1.5,2.911349
780,23,2018,2010,1,1,4,1.5,0.408295
781,23,2006,2010,1,0,4,1.5,2.270381
781,23,2007,2010,1,0,4,1.5,-1.176567
781,23,2008,2010,1,0,4,1.5,1.599372
781,23,2009,2010,1,0,4,1.5,-0.546162
781,23,2010,2010,1,1,4,1.5,2.443159
781,23,2011,2010,1,1,4,1.5,2.149719
781,23,2012,2010,1,1,4,1.5,1.553517
781,23,2013,2010,1,1,4,1.5,1.352133
781,23,2014,2010,1,1,4,1.5,1.68912
781,23,2015,2010,1,1,4,1.5,2.584101
781,23,2016,2010,1,1,4,1.5,2.253244
781,23,2017,2010,1,1,4,1.5,4.240764
781,23,2018,2010,1,1,4,1.5,2.968094
781,23,2019,2010,1,1,4,1.5,1.627218
781,23,2020,2010,1,1,4,1.5,2.5936
782,23,2005,2010,1,0,5,1.5,0.100968
782,23,2006,2010,1,0,5,1.5,0.432011
782,23,2007,2010,1,0,5,1.5,-0.967729
782,23,2008,2010,1,0,5,1.5,-0.634773
782,23,2009,2010,1,0,5,1.5,0.205784
782,23,2010,2010,1,1,5,1.5,2.933235
782,23,2011,2010,1,1,5,1.5,0.672643
782,23,2012,2010,1,1,5,1.5,0.683825
783,23,2007,2010,1,0,3,1.5,-2.325858
783,23,2008,2010,1,0,3,1.5,0.806526
783,23,2009,2010,1,0,3,1.5,1.327654
783,23,2010,2010,1,1,3,1.5,2.854187
783,23,2011,2010,1,1,3,1.5,0.417995
783,23,2012,2010,1,1,3,1.5,1.109245
783,23,2013,2010,1,1,3,1.5,0.717072
783,23,2014,2010,1,1,3,1.5,1.764587
783,23,2015,2010,1,1,3,1.5,2.04204
783,23,2016,2010,1,1,3,1.5,0.044419
784,23,2007,2010,1,0,3,1.5,-0.364113
784,23,2008,2010,1,0,3,1.5,-1.050664
784,23,2009,2010,1,0,3,1.5,-2.829098
784,23,2010,2010,1,1,3,1.5,-0.180203
784,23,2011,2010,1,1,3,1.5,0.694851
784,23,2012,2010,1,1,3,1.5,0.551844
784,23,2013,2010,1,1,3,1.5,-0.440066
784,23,2014,2010,1,1,3,1.5,-0.898112
784,23,2015,2010,1,1,3,1.5,-0.814846
784,23,2016,2010,1,1,3,1.5,0.011177
784,23,2017,2010,1,1,3,1.5,0.524327
784,23,2018,2010,1,1,3,1.5,0.868521
784,23,2019,2010,1,1,3,1.5,0.129964
784,23,2020,2010,1,1,3,1.5,-0.09956
784,23,2021,2010,1,1,3,1.5,0.175724
784,23,2022,2010,1,1,3,1.5,0.612848
784,23,2023,2010,1,1,3,1.5,0.221438
785,23,2005,2010,1,0,5,1.5,-0.565882
785,23,2006,2010,1,0,5,1.5,0.351567
785,23,2007,2010,1,0,5,1.5,-2.043289
785,23,2008,2010,1,0,5,1.5,0.784568
785,23,2009,2010,1,0,5,1.5,0.287239
785,23,2010,2010,1,1,5,1.5,2.332679
785,23,2011,2010,1,1,5,1.5,2.30076
785,23,2012,2010,1,1,5,1.5,1.713213
786,23,2006,2010,1,0,4,1.5,-0.195302
786,23,2007,2010,1,0,4,1.5,-1.946775
786,23,2008,2010,1,0,4,1.5,0.012491
786,23,2009,2010,1,0,4,1.5,-1.689107
786,23,2010,2010,1,1,4,1.5,2.513708
786,23,2011,2010,1,1,4,1.5,0.016515
786,23,2012,2010,1,1,4,1.5,-0.288219
786,23,2013,2010,1,1,4,1.5,2.60755
786,23,2014,2010,1,1,4,1.5,1.435957
786,23,2015,2010,1,1,4,1.5,2.457087
786,23,2016,2010,1,1,4,1.5,0.378008
786,23,2017,2010,1,1,4,1.5,0.936486
786,23,2018,2010,1,1,4,1.5,0.079079
787,23,2005,2010,1,0,5,1.5,-1.176569
787,23,2006,2010,1,0,5,1.5,-0.962841
787,23,2007,2010,1,0,5,1.5,-2.034672
787,23,2008,2010,1,0,5,1.5,0.059997
787,23,2009,2010,1,0,5,1.5,0.107507
787,23,2010,2010,1,1,5,1.5,-0.081286
787,23,2011,2010,1,1,5,1.5,0.068776
787,23,2012,2010,1,1,5,1.5,-2.186494
787,23,2013,2010,1,1,5,1.5,-2.234941
787,23,2014,2010,1,1,5,1.5,0.97246
787,23,2015,2010,1,1,5,1.5,-2.143667
787,23,2016,2010,1,1,5,1.5,0.161174
787,23,2017,2010,1,1,5,1.5,-0.000426
787,23,2018,2010,1,1,5,1.5,1.190811
787,23,2019,2010,1,1,5,1.5,0.043721
788,23,2006,2010,1,0,4,1.5,1.036163
788,23,2007,2010,1,0,4,1.5,0.46511
788,23,2008,2010,1,0,4,1.5,4.00667
788,23,2009,2010,1,0,4,1.5,2.217817
788,23,2010,2010,1,1,4,1.5,2.100466
788,23,2011,2010,1,1,4,1.5,2.168333
788,23,2012,2010,1,1,4,1.5,1.20999
788,23,2013,2010,1,1,4,1.5,2.875797
788,23,2014,2010,1,1,4,1.5,2.090797
788,23,2015,2010,1,1,4,1.5,3.591124
788,23,2016,2010,1,1,4,1.5,1.011565
788,23,2017,2010,1,1,4,1.5,2.359283
788,23,2018,2010,1,1,4,1.5,1.315663
788,23,2019,2010,1,1,4,1.5,1.497281
788,23,2020,2010,1,1,4,1.5,3.000782
788,23,2021,2010,1,1,4,1.5,3.894347
788,23,2022,2010,1,1,4,1.5,0.443225
788,23,2023,2010,1,1,4,1.5,4.532601
789,23,2006,2010,1,0,4,1.5,0.178736
789,23,2007,2010,1,0,4,1.5,-1.436837
789,23,2008,2010,1,0,4,1.5,0.82857
789,23,2009,2010,1,0,4,1.5,1.42305
789,23,2010,2010,1,1,4,1.5,1.715708
789,23,2011,2010,1,1,4,1.5,-0.430554
789,23,2012,2010,1,1,4,1.5,2.568015
789,23,2013,2010,1,1,4,1.5,0.520061
790,23,2007,2010,1,0,3,1.5,0.015041
790,23,2008,2010,1,0,3,1.5,-1.26272
790,23,2009,2010,1,0,3,1.5,1.352003
790,23,2010,2010,1,1,3,1.5,0.021357
790,23,2011,2010,1,1,3,1.5,0.615271
790,23,2012,2010,1,1,3,1.5,1.696905
791,23,2005,2010,1,0,5,1.5,-3.034338
791,23,2006,2010,1,0,5,1.5,-2.615913
791,23,2007,2010,1,0,5,1.5,-2.005356
791,23,2008,2010,1,0,5,1.5,-2.562121
791,23,2009,2010,1,0,5,1.5,0.800956
791,23,2010,2010,1,1,5,1.5,-1.360546
791,23,2011,2010,1,1,5,1.5,-1.195539
791,23,2012,2010,1,1,5,1.5,-1.484438
791,23,2013,2010,1,1,5,1.5,0.552195
791,23,2014,2010,1,1,5,1.5,1.65824
791,23,2015,2010,1,1,5,1.5,-0.735291
791,23,2016,2010,1,1,5,1.5,0.317139
791,23,2017,2010,1,1,5,1.5,-1.515954
791,23,2018,2010,1,1,5,1.5,0.535456
791,23,2019,2010,1,1,5,1.5,1.45398
792,23,2006,2010,1,0,4,1.5,0.614214
792,23,2007,2010,1,0,4,1.5,0.173451
792,23,2008,2010,1,0,4,1.5,3.228299
792,23,2009,2010,1,0,4,1.5,1.007827
792,23,2010,2010,1,1,4,1.5,2.763932
792,23,2011,2010,1,1,4,1.5,1.785743
792,23,2012,2010,1,1,4,1.5,1.772824
792,23,2013,2010,1,1,4,1.5,1.188272
792,23,2014,2010,1,1,4,1.5,2.413219
792,23,2015,2010,1,1,4,1.5,5.052538
792,23,2016,2010,1,1,4,1.5,2.08753
792,23,2017,2010,1,1,4,1.5,2.07205
792,23,2018,2010,1,1,4,1.5,3.265428
792,23,2019,2010,1,1,4,1.5,3.267528
792,23,2020,2010,1,1,4,1.5,2.483892
792,23,2021,2010,1,1,4,1.5,2.111575
793,23,2007,2010,1,0,3,1.5,-0.041046
793,23,2008,2010,1,0,3,1.5,0.268418
793,23,2009,2010,1,0,3,1.5,2.201878
793,23,2010,2010,1,1,3,1.5,2.442135
793,23,2011,2010,1,1,3,1.5,0.785161
793,23,2012,2010,1,1,3,1.5,1.680357
793,23,2013,2010,1,1,3,1.5,-0.500068
793,23,2014,2010,1,1,3,1.5,0.405563
794,24,2006,2012,1,0,6,2.5,0.778402
794,24,2007,2012,1,0,6,2.5,-1.442118
794,24,2008,2012,1,0,6,2.5,0.340822
794,24,2009,2012,1,0,6,2.5,0.623434
794,24,2010,2012,1,0,6,2.5,-1.181292
794,24,2011,2012,1,0,6,2.5,-1.814908
794,24,2012,2012,1,1,6,2.5,-0.510817
794,24,2013,2012,1,1,6,2.5,0.837475
794,24,2014,2012,1,1,6,2.5,0.936427
794,24,2015,2012,1,1,6,2.5,0.763609
794,24,2016,2012,1,1,6,2.5,2.598721
794,24,2017,2012,1,1,6,2.5,2.495181
794,24,2018,2012,1,1,6,2.5,2.164658
794,24,2019,2012,1,1,6,2.5,1.182351
794,24,2020,2012,1,1,6,2.5,0.065631
794,24,2021,2012,1,1,6,2.5,2.801774
794,24,2022,2012,1,1,6,2.5,1.815063
795,24,2008,2012,1,0,4,2.5,0.756011
795,24,2009,2012,1,0,4,2.5,1.511479
795,24,2010,2012,1,0,4,2.5,1.371366
795,24,2011,2012,1,0,4,2.5,0.724803
795,24,2012,2012,1,1,4,2.5,1.611189
795,24,2013,2012,1,1,4,2.5,2.651385
795,24,2014,2012,1,1,4,2.5,3.097666
795,24,2015,2012,1,1,4,2.5,3.346378
795,24,2016,2012,1,1,4,2.5,1.831694
795,24,2017,2012,1,1,4,2.5,2.629694
795,24,2018,2012,1,1,4,2.5,3.054354
796,24,2009,2012,1,0,3,2.5,-1.426147
796,24,2010,2012,1,0,3,2.5,-3.008346
796,24,2011,2012,1,0,3,2.5,-3.034101
796,24,2012,2012,1,1,3,2.5,1.651107
796,24,2013,2012,1,1,3,2.5,-0.476204
796,24,2014,2012,1,1,3,2.5,1.525667
797,24,2007,2012,1,0,5,2.5,-0.541071
797,24,2008,2012,1,0,5,2.5,-0.384876
797,24,2009,2012,1,0,5,2.5,0.206766
797,24,2010,2012,1,0,5,2.5,-0.952552
797,24,2011,2012,1,0,5,2.5,-1.617971
797,24,2012,2012,1,1,5,2.5,0.019799
797,24,2013,2012,1,1,5,2.5,2.054673
798,24,2007,2012,1,0,5,2.5,0.211977
798,24,2008,2012,1,0,5,2.5,1.051769
798,24,2009,2012,1,0,5,2.5,-0.294803
798,24,2010,2012,1,0,5,2.5,0.834141
798,24,2011,2012,1,0,5,2.5,-1.545974
798,24,2012,2012,1,1,5,2.5,0.472063
798,24,2013,2012,1,1,5,2.5,1.324507
799,24,2006,2012,1,0,6,2.5,-1.011168
799,24,2007,2012,1,0,6,2.5,-1.17983
799,24,2008,2012,1,0,6,2.5,0.195009
799,24,2009,2012,1,0,6,2.5,-1.450368
799,24,2010,2012,1,0,6,2.5,0.427867
799,24,2011,2012,1,0,6,2.5,-1.507214
799,24,2012,2012,1,1,6,2.5,1.708642
799,24,2013,2012,1,1,6,2.5,1.002079
799,24,2014,2012,1,1,6,2.5,0.236487
799,24,2015,2012,1,1,6,2.5,2.815916
799,24,2016,2012,1,1,6,2.5,1.764536
800,24,2008,2012,1,0,4,2.5,0.064112
800,24,2009,2012,1,0,4,2.5,1.505439
800,24,2010,2012,1,0,4,2.5,0.085158
800,24,2011,2012,1,0,4,2.5,-1.029346
800,24,2012,2012,1,1,4,2.5,1.503102
800,24,2013,2012,1,1,4,2.5,2.202128
800,24,2014,2012,1,1,4,2.5,3.219134
800,24,2015,2012,1,1,4,2.5,3.364947
800,24,2016,2012,1,1,4,2.5,0.955325
800,24,2017,2012,1,1,4,2.5,2.65909
800,24,2018,2012,1,1,4,2.5,2.99192
801,24,2007,2012,1,0,5,2.5,-3.447079
801,24,2008,2012,1,0,5,2.5,0.568449
801,24,2009,2012,1,0,5,2.5,-0.313588
801,24,2010,2012,1,0,5,2.5,-1.968341
801,24,2011,2012,1,0,5,2.5,-2.515131
801,24,2012,2012,1,1,5,2.5,1.542656
801,24,2013,2012,1,1,5,2.5,1.190785
801,24,2014,2012,1,1,5,2.5,2.531299
801,24,2015,2012,1,1,5,2.5,2.829857
802,24,2005,2012,1,0,7,2.5,-1.947186
802,24,2006,2012,1,0,7,2.5,-1.994154
802,24,2007,2012,1,0,7,2.5,-1.78165
802,24,2008,2012,1,0,7,2.5,-1.11565
802,24,2009,2012,1,0,7,2.5,-0.669298
802,24,2010,2012,1,0,7,2.5,-1.17442
802,24,2011,2012,1,0,7,2.5,-1.697546
802,24,2012,2012,1,1,7,2.5,1.33241
802,24,2013,2012,1,1,7,2.5,2.419252
802,24,2014,2012,1,1,7,2.5,3.049948
803,24,2005,2012,1,0,7,2.5,-1.498203
803,24,2006,2012,1,0,7,2.5,-0.582237
803,24,2007,2012,1,0,7,2.5,-1.452772
803,24,2008,2012,1,0,7,2.5,0.883386
803,24,2009,2012,1,0,7,2.5,-0.146312
803,24,2010,2012,1,0,7,2.5,-1.270707
803,24,2011,2012,1,0,7,2.5,-1.945027
803,24,2012,2012,1,1,7,2.5,-0.382026
803,24,2013,2012,1,1,7,2.5,0.594956
803,24,2014,2012,1,1,7,2.5,2.923109
803,24,2015,2012,1,1,7,2.5,2.901423
803,24,2016,2012,1,1,7,2.5,1.808127
804,24,2005,2012,1,0,7,2.5,0.142089
804,24,2006,2012,1,0,7,2.5,-1.725509
804,24,2007,2012,1,0,7,2.5,-2.855398
804,24,2008,2012,1,0,7,2.5,-3.055258
804,24,2009,2012,1,0,7,2.5,-0.901189
804,24,2010,2012,1,0,7,2.5,-1.222495
804,24,2011,2012,1,0,7,2.5,-1.432069
804,24,2012,2012,1,1,7,2.5,1.944963
804,24,2013,2012,1,1,7,2.5,-0.461244
804,24,2014,2012,1,1,7,2.5,0.974094
804,24,2015,2012,1,1,7,2.5,4.387084
804,24,2016,2012,1,1,7,2.5,2.196471
804,24,2017,2012,1,1,7,2.5,2.54157
804,24,2018,2012,1,1,7,2.5,0.418741
804,24,2019,2012,1,1,7,2.5,1.358869
804,24,2020,2012,1,1,7,2.5,-0.944978
804,24,2021,2012,1,1,7,2.5,2.315474
804,24,2022,2012,1,1,7,2.5,3.13622
804,24,2023,2012,1,1,7,2.5,0.181079
805,24,2009,2012,1,0,3,2.5,-1.390782
805,24,2010,2012,1,0,3,2.5,-3.153658
805,24,2011,2012,1,0,3,2.5,-1.329547
805,24,2012,2012,1,1,3,2.5,0.036989
805,24,2013,2012,1,1,3,2.5,0.772987
806,24,2008,2012,1,0,4,2.5,-0.737224
806,24,2009,2012,1,0,4,2.5,0.689235
806,24,2010,2012,1,0,4,2.5,-0.137783
806,24,2011,2012,1,0,4,2.5,0.35226
806,24,2012,2012,1,1,4,2.5,1.770012
806,24,2013,2012,1,1,4,2.5,2.495293
806,24,2014,2012,1,1,4,2.5,2.897297
806,24,2015,2012,1,1,4,2.5,2.583116
807,24,2009,2012,1,0,3,2.5,-1.876654
807,24,2010,2012,1,0,3,2.5,-2.353797
807,24,2011,2012,1,0,3,2.5,-3.650852
807,24,2012,2012,1,1,3,2.5,0.007101
807,24,2013,2012,1,1,3,2.5,-0.075473
807,24,2014,2012,1,1,3,2.5,-0.396524
807,24,2015,2012,1,1,3,2.5,0.600449
807,24,2016,2012,1,1,3,2.5,0.45454
807,24,2017,2012,1,1,3,2.5,2.247403
808,24,2008,2012,1,0,4,2.5,1.29402
808,24,2009,2012,1,0,4,2.5,-1.213758
808,24,2010,2012,1,0,4,2.5,-0.505509
808,24,2011,2012,1,0,4,2.5,-0.91642
808,24,2012,2012,1,1,4,2.5,0.676296
808,24,2013,2012,1,1,4,2.5,2.811229
808,24,2014,2012,1,1,4,2.5,2.318416
808,24,2015,2012,1,1,4,2.5,4.909411
809,24,2005,2012,1,0,7,2.5,-1.715058
809,24,2006,2012,1,0,7,2.5,-1.211341
809,24,2007,2012,1,0,7,2.5,0.288781
809,24,2008,2012,1,0,7,2.5,-0.800144
809,24,2009,2012,1,0,7,2.5,-1.169255
809,24,2010,2012,1,0,7,2.5,0.540656
809,24,2011,2012,1,0,7,2.5,-1.499403
809,24,2012,2012,1,1,7,2.5,0.449074
809,24,2013,2012,1,1,7,2.5,0.529679
809,24,2014,2012,1,1,7,2.5,0.095033
809,24,2015,2012,1,1,7,2.5,2.52834
809,24,2016,2012,1,1,7,2.5,-0.334587
809,24,2017,2012,1,1,7,2.5,3.155493
809,24,2018,2012,1,1,7,2.5,1.504053
809,24,2019,2012,1,1,7,2.5,1.277748
809,24,2020,2012,1,1,7,2.5,1.286576
809,24,2021,2012,1,1,7,2.5,2.353097
810,24,2005,2012,1,0,7,2.5,-1.266472
810,24,2006,2012,1,0,7,2.5,-2.025519
810,24,2007,2012,1,0,7,2.5,-2.227517
810,24,2008,2012,1,0,7,2.5,-2.146226
810,24,2009,2012,1,0,7,2.5,-0.054463
810,24,2010,2012,1,0,7,2.5,-0.389492
810,24,2011,2012,1,0,7,2.5,-2.247579
810,24,2012,2012,1,1,7,2.5,3.508339
810,24,2013,2012,1,1,7,2.5,3.938704
810,24,2014,2012,1,1,7,2.5,1.402184
810,24,2015,2012,1,1,7,2.5,1.053969
810,24,2016,2012,1,1,7,2.5,1.607746
810,24,2017,2012,1,1,7,2.5,0.852304
810,24,2018,2012,1,1,7,2.5,2.409598
811,24,2007,2012,1,0,5,2.5,-1.367048
811,24,2008,2012,1,0,5,2.5,0.242899
811,24,2009,2012,1,0,5,2.5,-0.749024
811,24,2010,2012,1,0,5,2.5,-0.51986
811,24,2011,2012,1,0,5,2.5,-3.012946
811,24,2012,2012,1,1,5,2.5,2.268725
811,24,2013,2012,1,1,5,2.5,2.015279
811,24,2014,2012,1,1,5,2.5,1.679369
811,24,2015,2012,1,1,5,2.5,2.707293
811,24,2016,2012,1,1,5,2.5,0.53658
812,24,2006,2012,1,0,6,2.5,1.520784
812,24,2007,2012,1,0,6,2.5,2.216763
812,24,2008,2012,1,0,6,2.5,1.779593
812,24,2009,2012,1,0,6,2.5,3.628784
812,24,2010,2012,1,0,6,2.5,1.337612
812,24,2011,2012,1,0,6,2.5,0.233516
812,24,2012,2012,1,1,6,2.5,4.45228
812,24,2013,2012,1,1,6,2.5,3.787366
812,24,2014,2012,1,1,6,2.5,4.831034
812,24,2015,2012,1,1,6,2.5,4.663792
812,24,2016,2012,1,1,6,2.5,3.405225
812,24,2017,2012,1,1,6,2.5,5.59346
812,24,2018,2012,1,1,6,2.5,3.359303
812,24,2019,2012,1,1,6,2.5,1.812493
812,24,2020,2012,1,1,6,2.5,4.658802
813,24,2008,2012,1,0,4,2.5,1.73868
813,24,2009,2012,1,0,4,2.5,1.509447
813,24,2010,2012,1,0,4,2.5,-1.657932
813,24,2011,2012,1,0,4,2.5,1.015798
813,24,2012,2012,1,1,4,2.5,2.405375
813,24,2013,2012,1,1,4,2.5,2.481274
813,24,2014,2012,1,1,4,2.5,3.813929
813,24,2015,2012,1,1,4,2.5,4.015793
813,24,2016,2012,1,1,4,2.5,2.805047
813,24,2017,2012,1,1,4,2.5,2.966324
813,24,2018,2012,1,1,4,2.5,2.895731
813,24,2019,2012,1,1,4,2.5,1.998717
814,24,2005,2012,1,0,7,2.5,1.127728
814,24,2006,2012,1,0,7,2.5,-2.302569
814,24,2007,2012,1,0,7,2.5,-0.505595
814,24,2008,2012,1,0,7,2.5,0.227262
814,24,2009,2012,1,0,7,2.5,0.402911
814,24,2010,2012,1,0,7,2.5,-2.135268
814,24,2011,2012,1,0,7,2.5,-1.982796
814,24,2012,2012,1,1,7,2.5,0.946795
814,24,2013,2012,1,1,7,2.5,2.128621
815,24,2007,2012,1,0,5,2.5,-2.336719
815,24,2008,2012,1,0,5,2.5,-1.391165
815,24,2009,2012,1,0,5,2.5,-0.834122
815,24,2010,2012,1,0,5,2.5,-2.120938
815,24,2011,2012,1,0,5,2.5,-2.39464
815,24,2012,2012,1,1,5,2.5,0.136196
815,24,2013,2012,1,1,5,2.5,1.492988
815,24,2014,2012,1,1,5,2.5,2.310102
815,24,2015,2012,1,1,5,2.5,1.936283
815,24,2016,2012,1,1,5,2.5,1.957952
815,24,2017,2012,1,1,5,2.5,1.34082
816,24,2007,2012,1,0,5,2.5,-3.36814
816,24,2008,2012,1,0,5,2.5,0.107077
816,24,2009,2012,1,0,5,2.5,1.11463
816,24,2010,2012,1,0,5,2.5,-0.592688
816,24,2011,2012,1,0,5,2.5,-1.10616
816,24,2012,2012,1,1,5,2.5,1.944973
816,24,2013,2012,1,1,5,2.5,1.759762
816,24,2014,2012,1,1,5,2.5,2.022288
816,24,2015,2012,1,1,5,2.5,1.78002
816,24,2016,2012,1,1,5,2.5,3.054684
816,24,2017,2012,1,1,5,2.5,3.708665
816,24,2018,2012,1,1,5,2.5,1.938239
816,24,2019,2012,1,1,5,2.5,0.804578
816,24,2020,2012,1,1,5,2.5,1.467334
816,24,2021,2012,1,1,5,2.5,2.182297
816,24,2022,2012,1,1,5,2.5,2.877755
817,24,2008,2012,1,0,4,2.5,-1.672146
817,24,2009,2012,1,0,4,2.5,-2.315809
817,24,2010,2012,1,0,4,2.5,-0.895652
817,24,2011,2012,1,0,4,2.5,-1.722415
817,24,2012,2012,1,1,4,2.5,-1.698353
817,24,2013,2012,1,1,4,2.5,1.958268
817,24,2014,2012,1,1,4,2.5,0.913274
817,24,2015,2012,1,1,4,2.5,2.083536
817,24,2016,2012,1,1,4,2.5,0.570549
817,24,2017,2012,1,1,4,2.5,2.739853
817,24,2018,2012,1,1,4,2.5,0.539503
817,24,2019,2012,1,1,4,2.5,-1.59501
817,24,2020,2012,1,1,4,2.5,-0.048432
817,24,2021,2012,1,1,4,2.5,1.718187
818,24,2007,2012,1,0,5,2.5,-0.872424
818,24,2008,2012,1,0,5,2.5,0.24974
818,24,2009,2012,1,0,5,2.5,-0.065433
818,24,2010,2012,1,0,5,2.5,0.055104
818,24,2011,2012,1,0,5,2.5,-0.502519
818,24,2012,2012,1,1,5,2.5,1.580117
818,24,2013,2012,1,1,5,2.5,1.127179
818,24,2014,2012,1,1,5,2.5,3.368295
819,24,2006,2012,1,0,6,2.5,3.420093
819,24,2007,2012,1,0,6,2.5,0.601869
819,24,2008,2012,1,0,6,2.5,1.008937
819,24,2009,2012,1,0,6,2.5,1.683126
819,24,2010,2012,1,0,6,2.5,0.690087
819,24,2011,2012,1,0,6,2.5,1.425807
819,24,2012,2012,1,1,6,2.5,5.135675
819,24,2013,2012,1,1,6,2.5,2.600694
819,24,2014,2012,1,1,6,2.5,4.981512
819,24,2015,2012,1,1,6,2.5,4.771817
819,24,2016,2012,1,1,6,2.5,4.888226
820,24,2006,2012,1,0,6,2.5,-2.187491
820,24,2007,2012,1,0,6,2.5,-3.347069
820,24,2008,2012,1,0,6,2.5,0.029755
820,24,2009,2012,1,0,6,2.5,-1.497597
820,24,2010,2012,1,0,6,2.5,-1.788066
820,24,2011,2012,1,0,6,2.5,-0.967592
820,24,2012,2012,1,1,6,2.5,2.469566
820,24,2013,2012,1,1,6,2.5,2.274414
820,24,2014,2012,1,1,6,2.5,1.84297
820,24,2015,2012,1,1,6,2.5,1.728179
820,24,2016,2012,1,1,6,2.5,0.047604
820,24,2017,2012,1,1,6,2.5,2.055373
820,24,2018,2012,1,1,6,2.5,2.21139
820,24,2019,2012,1,1,6,2.5,1.018015
820,24,2020,2012,1,1,6,2.5,1.046844
821,24,2006,2012,1,0,6,2.5,0.411858
821,24,2007,2012,1,0,6,2.5,0.250446
821,24,2008,2012,1,0,6,2.5,1.492643
821,24,2009,2012,1,0,6,2.5,-0.259806
821,24,2010,2012,1,0,6,2.5,0.600633
821,24,2011,2012,1,0,6,2.5,1.264209
821,24,2012,2012,1,1,6,2.5,0.980398
821,24,2013,2012,1,1,6,2.5,2.691759
821,24,2014,2012,1,1,6,2.5,3.582446
821,24,2015,2012,1,1,6,2.5,3.589472
821,24,2016,2012,1,1,6,2.5,1.895031
821,24,2017,2012,1,1,6,2.5,3.65149
821,24,2018,2012,1,1,6,2.5,1.872045
821,24,2019,2012,1,1,6,2.5,2.291347
821,24,2020,2012,1,1,6,2.5,2.196446
821,24,2021,2012,1,1,6,2.5,4.877501
821,24,2022,2012,1,1,6,2.5,1.670332
821,24,2023,2012,1,1,6,2.5,1.639103
822,24,2007,2012,1,0,5,2.5,0.374288
822,24,2008,2012,1,0,5,2.5,-0.975517
822,24,2009,2012,1,0,5,2.5,0.483232
822,24,2010,2012,1,0,5,2.5,-1.039097
822,24,2011,2012,1,0,5,2.5,-0.928856
822,24,2012,2012,1,1,5,2.5,2.902589
822,24,2013,2012,1,1,5,2.5,2.452036
822,24,2014,2012,1,1,5,2.5,0.098179
822,24,2015,2012,1,1,5,2.5,1.628072
822,24,2016,2012,1,1,5,2.5,3.062442
822,24,2017,2012,1,1,5,2.5,2.87544
822,24,2018,2012,1,1,5,2.5,3.960862
822,24,2019,2012,1,1,5,2.5,4.014812
822,24,2020,2012,1,1,5,2.5,1.790029
823,24,2009,2012,1,0,3,2.5,2.327847
823,24,2010,2012,1,0,3,2.5,2.060912
823,24,2011,2012,1,0,3,2.5,0.256862
823,24,2012,2012,1,1,3,2.5,2.108605
823,24,2013,2012,1,1,3,2.5,3.348876
